project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,10,152,161,179,188
project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,13,156,168,102,114
project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,13,156,168,55,67
project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,13,102,114,55,67
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,7,493,499,518,524
project://smallsql0.21_src/src/smallsql/database/TableView.java,project://smallsql0.21_src/src/smallsql/database/IndexDescription.java,6,85,90,173,178
project://smallsql0.21_src/src/smallsql/database/Database.java,project://smallsql0.21_src/src/smallsql/database/Database.java,7,445,451,481,487
project://smallsql0.21_src/src/smallsql/junit/TestJoins.java,project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,5,205,209,268,272
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,7,351,357,472,478
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,9,111,119,170,178
project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,5,209,213,222,226
project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,5,209,213,235,239
project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,5,222,226,235,239
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,8,553,560,567,574
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,9,703,711,681,689
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,9,703,711,656,664
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,9,681,689,656,664
project://smallsql0.21_src/src/smallsql/database/GroupResult.java,project://smallsql0.21_src/src/smallsql/database/GroupResult.java,4,112,115,90,93
project://smallsql0.21_src/src/smallsql/database/Index.java,project://smallsql0.21_src/src/smallsql/database/Index.java,6,269,274,195,200
project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,6,268,273,298,303
project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,6,268,273,283,288
project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,project://smallsql0.21_src/src/smallsql/junit/TestStatement.java,6,298,303,283,288
project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,project://smallsql0.21_src/src/smallsql/junit/TestJoins.java,26,115,140,129,154
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,5,1275,1279,1213,1217
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,4,459,462,424,427
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,12,601,612,475,486
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,9,459,467,424,432
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,24,684,707,1479,1502
project://smallsql0.21_src/src/smallsql/database/Table.java,project://smallsql0.21_src/src/smallsql/database/Table.java,12,386,397,368,379
project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,10,209,218,230,239
project://smallsql0.21_src/src/smallsql/junit/TestResultSet.java,project://smallsql0.21_src/src/smallsql/junit/TestResultSet.java,6,121,126,78,83
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestGroupBy.java,4,53,56,60,63
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,7,346,352,80,86
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,5,237,241,256,260
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,8,1136,1143,1071,1078
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,8,1136,1143,1006,1013
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,8,1071,1078,1006,1013
project://smallsql0.21_src/src/smallsql/database/LongTreeList.java,project://smallsql0.21_src/src/smallsql/database/LongTreeList.java,10,376,385,331,340
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,11,316,326,202,212
project://smallsql0.21_src/src/smallsql/database/Index.java,project://smallsql0.21_src/src/smallsql/database/Index.java,6,101,106,128,133
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,10,553,562,567,576
project://smallsql0.21_src/src/smallsql/database/Table.java,project://smallsql0.21_src/src/smallsql/database/View.java,10,84,93,59,66
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,11,670,680,629,639
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,5,169,173,256,260
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,320,323,150,153
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,14,423,436,338,351
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionReturnP1.java,31,475,505,49,79
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,699,703,730,734
project://smallsql0.21_src/src/smallsql/database/SSCallableStatement.java,project://smallsql0.21_src/src/smallsql/database/SSCallableStatement.java,4,203,206,145,148
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,11,119,129,178,188
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,10,154,163,211,220
project://smallsql0.21_src/src/smallsql/database/Database.java,project://smallsql0.21_src/src/smallsql/database/Database.java,9,445,453,481,489
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,187,191,811,815
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,10,145,154,77,86
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,10,145,154,109,118
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,10,145,154,44,53
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,10,77,86,109,118
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,10,77,86,44,53
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,10,109,118,44,53
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,9,1006,1014,1071,1079
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,9,1006,1014,1136,1144
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,9,1071,1079,1136,1144
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,10,93,102,124,133
project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,7,131,137,79,85
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,6,598,603,527,532
project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,project://smallsql0.21_src/src/smallsql/junit/TestScrollable.java,5,249,253,263,267
project://smallsql0.21_src/src/smallsql/database/SQLParser.java,project://smallsql0.21_src/src/smallsql/database/SQLParser.java,4,1098,1101,669,672
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,12,305,316,262,273
project://smallsql0.21_src/src/smallsql/database/Index.java,project://smallsql0.21_src/src/smallsql/database/Index.java,4,331,334,385,388
project://smallsql0.21_src/src/smallsql/database/JoinScroll.java,project://smallsql0.21_src/src/smallsql/database/JoinScroll.java,5,95,99,132,136
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,7,179,185,148,154
project://smallsql0.21_src/src/smallsql/database/Index.java,project://smallsql0.21_src/src/smallsql/database/Index.java,8,101,108,128,135
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,19,414,432,468,486
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,20,467,486,413,432
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,10,279,288,174,182
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,13,262,274,305,317
project://smallsql0.21_src/src/smallsql/database/SQLParser.java,project://smallsql0.21_src/src/smallsql/database/SQLParser.java,5,631,635,619,623
project://smallsql0.21_src/src/smallsql/junit/BasicTestCase.java,project://smallsql0.21_src/src/smallsql/junit/BasicTestCase.java,5,130,134,143,147
project://smallsql0.21_src/src/smallsql/database/LongTreeList.java,project://smallsql0.21_src/src/smallsql/database/LongTreeList.java,5,389,393,344,348
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,9,654,662,617,625
project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,project://smallsql0.21_src/src/smallsql/junit/TestTransactions.java,7,325,331,274,280
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,8,589,596,573,580
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,11,553,563,567,577
project://smallsql0.21_src/src/smallsql/database/DateTime.java,project://smallsql0.21_src/src/smallsql/database/DateTime.java,9,619,627,532,540
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionReturnP1.java,7,516,522,82,88
project://smallsql0.21_src/src/smallsql/database/Index.java,project://smallsql0.21_src/src/smallsql/database/Index.java,20,353,372,412,431
project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionLeft.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionRight.java,4,53,56,53,56
project://smallsql0.21_src/src/smallsql/junit/TestExceptionMethods.java,project://smallsql0.21_src/src/smallsql/junit/TestExceptionMethods.java,10,166,175,183,192
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,181,184,169,172
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,181,184,191,194
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,181,184,819,822
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,169,172,191,194
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,169,172,819,822
project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,project://smallsql0.21_src/src/smallsql/database/SSResultSet.java,4,191,194,819,822
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,6,1473,1478,672,677
project://smallsql0.21_src/src/smallsql/database/JoinScroll.java,project://smallsql0.21_src/src/smallsql/database/JoinScroll.java,6,132,137,95,100
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,17,316,332,202,218
project://smallsql0.21_src/src/smallsql/database/Utils.java,project://smallsql0.21_src/src/smallsql/junit/BasicTestCase.java,6,206,211,103,108
project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,project://smallsql0.21_src/src/smallsql/database/StoreImpl.java,11,1099,1109,1034,1044
project://smallsql0.21_src/src/smallsql/database/SQLParser.java,project://smallsql0.21_src/src/smallsql/database/SQLParser.java,4,883,886,581,584
project://smallsql0.21_src/src/smallsql/junit/TestDBMetaData.java,project://smallsql0.21_src/src/smallsql/junit/TestDBMetaData.java,5,193,197,184,188
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,5,191,195,294,298
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,5,191,195,248,252
project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,project://smallsql0.21_src/src/smallsql/database/ExpressionValue.java,5,294,298,248,252
project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,5,158,162,165,169
project://smallsql0.21_src/src/smallsql/database/Table.java,project://smallsql0.21_src/src/smallsql/database/Table.java,10,517,526,544,553
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,520,524,546,550
project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,project://smallsql0.21_src/src/smallsql/junit/TestJoins.java,27,115,141,129,155
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionReturnP1.java,10,516,525,82,91
project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,project://smallsql0.21_src/src/smallsql/junit/TestThreads.java,28,131,158,79,104
project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionLeft.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionRight.java,4,53,56,53,56
project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,project://smallsql0.21_src/src/smallsql/junit/BenchTest.java,11,437,447,547,557
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,10,703,712,656,665
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,10,703,712,681,690
project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,10,656,665,681,690
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,415,419,330,334
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,415,419,441,445
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,330,334,441,445
project://smallsql0.21_src/src/smallsql/database/IndexScrollStatus.java,project://smallsql0.21_src/src/smallsql/database/IndexScrollStatus.java,9,119,127,88,96
project://smallsql0.21_src/src/smallsql/junit/TestJoins.java,project://smallsql0.21_src/src/smallsql/junit/TestOperatoren.java,6,159,164,150,155
project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionRound.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionTruncate.java,14,46,59,46,59
project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionReturnP1.java,project://smallsql0.21_src/src/smallsql/database/ExpressionArithmetic.java,32,49,80,475,506
project://smallsql0.21_src/src/smallsql/database/SSResultSetMetaData.java,project://smallsql0.21_src/src/smallsql/database/SSResultSetMetaData.java,5,131,135,174,178
project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionSign.java,project://smallsql0.21_src/src/smallsql/database/ExpressionFunctionSign.java,5,67,71,60,64
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,199,203,171,175
project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,project://smallsql0.21_src/src/smallsql/junit/TestOrderBy.java,5,199,203,255,259
